storyid,storytitle,sentence1,sentence2,sentence3,sentence4,sentence5
c7e17d12-a375-42f2-bf75-1995c1135ae6,The Zoo,My five years old son and I went to the zoo.,He wanted to visit all the animals.,He fed the birds and the elephants from a distance.,"After the day was over, he thank me for the time I spent with him.",My heart was full for joyed.
a26ee530-b116-47c0-915f-4a1184edd76f,Mice Are Creepy,Jana hated mice with a passion.,Their beady little eyes creeped her out.,"If she saw a mouse anywhere, she couldn't relax for the next hour.",One day she came upon a rat that lived in the storage shed.,"After that, she wasn't that afraid of little mice any more."
6a2b9c71-5ca1-4f43-89ad-f230fca741c4,Bad first kiss,Susie was about to get her first kiss.,She liked her friend Fred a lot.,Fred leaned in and kissed her.,But Susie did not like it.,It was gross to her.
5a18ebcf-bce1-43f0-920b-a277c6643645,Perfect Spot,I love going to the park.,I found the most perfect spot to stay at.,"It has enough shade, but not too much.",The spot is on top of a hill so I always get a slight breeze.,I always picnic at this particular spot.
59a7799f-7560-4c21-8e8d-b936f339413d,It's the little things.,I thought my girlfriend was happy in our relationship.,"I made enough money, had a house, and took her out often.",But my girlfriend still didn't seem to be happy.,One day I asked her what was bothering her.,She told me I didn't give her enough attention and we broke up.
5b5146d5-6ea6-4034-a1e2-869002897590,The Failing Business,Mike was trying to open up a tee shirt shop.,"He put all of his heart, soul and time into the shop.",At first things seemed promising.,Before long though he had a huge lull in orders.,Unfortunately his business was so bad he had to close up shop.
50562b02-a462-44d6-94c2-cf089446bf7b,Landline,Tim was visiting his grandparents.,They didn't have wifi or fast internet.,Their connection was still using dial up.,Tim tried to use the internet but it was just too slow.,He decided to just use his smart phone instead.
5d0f6217-fe4d-4d5e-8581-3c2df244fb17,True Love,A mill worker and a rich girl fall desperately in love.,"Separated by life, the boy goes to fight war, she returned to college.","After many years, the boy returned back to his home town.",The girl is engaged to another man and moves back to the same town.,"After seeing each other, it was clear their love never died."
a73ee6da-6ef6-491f-8fcf-376bc7cbc56e,Going to Work,Jeffrey hated having to get up so early to go to work.,Part of the problem was his love of staying up late.,He liked to watch tv and play video games before going to sleep.,This habit led to severe insomnia.,"When he got to work, he was always tired because of this bad habit."
1aa6ba47-9bf9-482a-807b-781cdc02752a,Couch Fort.,I love building a couch fort as a Kid.,I like to pretend to be a king.,Building a couch fort made my parents mad.,"However, I do it anyways.",One of the most memorable things to do when I was a kid.
1206a83a-7080-46bc-9d4d-e488b75e52ce,Library Day,Tim loved going to the library as a kid.,His parents encouraged his love of reading.,They took him as often as he would want.,Tim's love for reading grew with him.,It helped him do better at school.
86176afe-aac5-47ef-9423-8682960939bc,Movie Fan,Tina loves movies.,She's watched several thousand movies in her spare time.,One day she decided to blog about her love of movies.,Tina got lots of followers on her website.,"Now, Tina gets movie screeners because of her famous blog."
f95dd3d4-5032-451a-b1c8-b1c4fa3b0d8f,The Break Up,Tim and Tina had been dating for months.,Things were going well but Tim was moving.,They both knew they couldn't handle a long distance relationship.,Tim and Tina decided to end things on good terms.,They were able to remain friends.
7b06d7cf-ac9d-449b-9392-2c0c89d543cf,The Plane Delay,Megan was supposed to be boarding her second flight of the day.,"Instead, her connection to Dallas had been delayed for over two hours.",Megan was so bored because her phone had died.,She was wandering shops and eating snacks to pass the time.,Finally her plane arrived and she was able to board after hours.
7f5aaf8b-1bcf-481a-941d-ef70b8d95b6d,Wedding vows,Jenny promised to love Marshall forever in her wedding vows.,"But after ten years, she couldn't anymore.",They were always fighting.,He was mean to her.,Her only solution was to ask for a divorce.
aa57f469-0f01-40fe-b137-8a131ddbdafb,Telling the Truth,My coworker Ann is recovering from the end of a relationship.,She had an affair with a married man for ten years.,After he broke it off he asked her to be discreet.,Instead Ann posted photos and texts on FB.,The man asked her to stop but she said she is telling the truth.
f6a17b8a-a5f5-4bbe-8a60-5a590a91a532,Moping,"My friend Cathy is a godmother to three children, 9, 7, and 3.",They usually love hanging out with her.,Yesterday she drove them to a nursing home to visit her father.,The children were bored and started moping in the car.,They had hoped they were going to get ice cream.
10215690-3f06-4002-a464-08af6597eea8,Dying without a reason,"When Christian had his heart attack, his whole family was in shock.",He was the only one who was fit and healthy among them.,They asked the doctor what had happened.,But he didn't understand why Christian had been so unlucky.,His body had just given up without a reason.
df181e96-1942-4cf2-96e7-23b415169d78,The Cable Man,One day Matthew was playing a game online.,It stopped loading.,He checked the internet connection and saw that it was out.,He called the cable company.,They arranged for a tech to come out and fix it for Matthew.
704b3b01-9993-4cb8-958e-361b94b4a541,Motherly Love,Bob's mother was very nasty and never made him feel loved.,"In adulthood, he had a hard time trusting women.",He finally married Kate but was unsure about having children.,"When she became pregnant, Bob worried about making a child happy.","When he saw Kate hold the baby, radiating love, his fears dissolved."
3dde179b-7d54-4cec-8289-a58d16d9b877,Pedigree,Lem wanted a dog with an excellent pedigree.,His wife was opposed to the idea but said nothing.,Instead she just brought him to an animal shelter.,Lem fell in love with one of the dogs immediately and adopted it.,Lem's wife knew that would happen all along.
bb64b043-d715-4d17-89d8-75c09c52dc49,Rich or poor,Gina wanted to marry a rich man.,So she frequented a rich neighborhood to attract one.,"While on the subway to get there, she met Matt.","He was poor, but her heart started to beat faster.",She gave up her dream to marry a rich man to marry love instead.
1e04c32c-f319-4ed6-bfbe-6ae6907517ef,Dedicated,Mason loved his girlfriend with all of his heart.,Any time she was sad he would do everything in his power to help her.,One day she came home with tears in her eyes.,She didn't make it past her job interview.,Mason took her out to an entertainment park to make her smile.
0d81d0e4-fe42-4bcf-9cc6-8c3084dfd906,Breaking up,Lily was tired of her relationship with Richard.,He was a control freak and didn't want to admit it.,She tried to go to see a relationship expert with him.,The expert was on her side and told her to break up.,Lily waited for Richard to be out to leave the house with her things.
6378eb8b-858b-4661-b33f-746eb4c9c36e,Snow.,I love playing in the snow.,My prefer game in the snow is football.,It is interesting to play with people.,You never know what is going to happened.,"Everyone either slips, fumble the ball or make themselves look bad."
7f724b95-ceae-4aa1-bb68-7543670ac988,Online Dating,Stan wasn't much of a ladies man.,He had never had a girlfriend.,He decided to create an online dating profile.,He met a girl who had the exact same interests as he did.,They fell in love and lived happily forever.
122868a2-b8ff-4154-8278-afc30dfb1a8f,Finally free of abuse,Angelique married her high school sweetheart named Juan.,Juan was always abusive to her and it worsened over the years.,Over the years they had 4 children together despite the abuse of Juan.,Angelique finally got tired of it and decided to leave Juan one night.,Ten years later and Angelique is still free from Juan and his abuse.
c311433b-554c-42bc-aefc-5e69bbcc377f,The Cheating Boyfriend,Jess was doing laundry when she felt something in a pocket.,It was a girl's lipstick in her boyfriend's jeans.,"When she confronted him, he admitted to cheating.",Jess was so heart broken she didn't know what to do.,Luckily she felt better within a few weeks of breaking up.
58174dd1-c09a-4108-98ae-21ad1e5e12cc,First roller coaster.,My parents took me to six flags.,I was very excited and didn't know what to expect.,I never rode a roller coaster before.,The first roller coaster I rode was the Texas Giant.,It was a lot of fun and made me fall in love with roller coasters.
0bd9199d-de16-4dd1-9d78-707e8465ab63,Two Cats,We have two cats.,Our cats names are Blue and Oliver.,Blue would love to be friends with Oliver.,"However, Oliver can't stand Blue!",Blue still tries to be friends even though he is hissed at.
48af499d-3626-4f72-b98b-6172a87e8b60,New,I met my new boyfriend over a year ago.,We met through friends at work.,We hit it off immediately.,We fell deeply in love.,"We finally moved in together, ready to build a life."
322980a6-94cd-40b7-b6c8-ada81ffa7e6a,Pursue to win,When I first began to pursue God I was really broken.,I didn't feel loved by God and like I didn't matter.,One day a friend and I went to a conference.,At the conference they had prophetic words and one was about me.,They talked about His love for me which restored my faith in His love.
127f0212-fdec-496d-9e44-ae05bfed77ef,Relationships,John wanted to have a girlfriend.,He wanted someone he could trust.,He decided to start dating.,He met a great girl.,They began a great relationship together.
01c438b6-7bd5-4b8d-b96e-a7e43e949c82,Purple Heart,John just got home from serving in the army.,He was overseas and got injured in the line of duty.,He got discharged right away and given a purple heart.,He is upset because his injury will keep him from walking for a while.,Although he is very happy to be home with his family.
a0bc7780-71be-4135-bc4e-44ae02d4f946,Male Model,Koa was a male model.,"But when he gained 10 pounds on vacation, they put him on hiatus.",He was devastated!,Modeling was his life and love.,He lost the weight ASAP so he could return to work!
cb5ff92d-75c1-487e-9b20-12ed1eee3925,Mining my diamond.,Max one day met Clara.,"The pair fell in love within weeks, inseparable by anything.",He knew he needed to marry her but wanted to make it special.,"So he went to a mine, and began to work.",Three weeks later he went on one knee and married her.
aee787d2-073f-48f5-bc34-ce682637bcea,Childhood home,Louis didn't want to leave his childhood home.,"When he closed the door behind him, his heart sank.",Two days later he was the first one in line to see the bulldozers.,They tore his home down in five minutes.,Louis could only keep an old brick as a souvenir.
7064d79c-9633-46e9-82cb-aafdbb337445,Suicide,The love of Chad's life had cheated on him.,He got on a bridge and was about ready to jump.,"As he turned his head, Chad noticed a woman about to do the same.",He stopped her from jumping.,"They got coffee later that night, and eventually married."
469d9dcd-e011-43ab-930c-ba208768871f,Not replying,Allie was in a relationship.,Her only issue was that her boyfriend never replied to her messages.,She sent him one today about wanting to see him.,He completely ignored her.,So she decided she would break it off.
481dd9e4-e218-46ba-9990-8ed1c917396d,Pink Socks,I found a pair of pretty pink socks.,They were designed with an 1980's retro style.,I fell in love with them immediately.,I bought several pairs of the socks.,I wore them every day.
6e125b96-8e04-4013-9737-6bddb916f52c,Too Many Devices,Tom was trying to play online.,His connection kept lagging.,Tom noticed everyone else in his family was using the internet.,They were streaming high definition videos.,Tom knew he couldn't ask them to stop.
12131115-4491-4a7d-bb03-a0c9ed647a06,Grown,"When we moved to a new state, my son's friend missed him.",I received a text from his teacher.,It was a picture of his friend crying.,She said she wanted to know if he was grown up.,She said to tell me if he was grown her heart would be broken.
a34b2be7-bc12-4414-8999-bd336aa94418,Getting Dumped,Tim loved his girlfriend.,He didn't realize she was unhappy in the relationship.,One day she ended things with him.,Tim pleaded and asked for another chance.,Unfortunately nothing worked and they broke up.
f828742c-c91c-4d46-80bb-9c2c787154e0,Trinity's Ultimatum,Jacob was in a relationship with a woman named Trinity.,She was tired of his lazy behavior around the house.,Trinity told Jacob to start helping out or she would leave him.,Jacob decided to take the money he spent on Trinity and buy a maid.,Trinity left Jacob but he didn't really care about her anyway.
fba921be-363d-427f-b94d-ce7f2ac21033,The Proposal,Martin loved Shelly with all of his heart.,They had been together for a year.,"On the day of their anniversary, he took her to dinner.",After dessert he proposed to her with a beautiful ring.,She happily said yes.
4145c26b-7805-4add-a95b-32e551db7f70,Charity,A boy approached me today.,He said he represented a local charity.,It turned out to be one close to my heart.,I made a small donation.,Now I feel terrible that I couldn't give him more.
4b3502e3-3562-466a-a54f-728770410639,Movies,John and his friends went to the movies.,Some of them wanted to see the comedy.,The rest wanted to see the action movie.,John was embarrassed because he wanted to see the romance.,John's buddies teased him terribly for that!
37e5d48c-3ab1-4c00-8806-f53e98514ef6,Toad,Jamie is a little girl.,She found a toad in the pond.,She thought to kiss it.,Maybe it would turn into a prince.,It did not.
ce7a7813-46ad-4989-baee-0c93d9f66ca3,Birthday Present,Betty loved looking up at the sky at night.,Her parents knew that she would love a telescope for her birthday.,On Betty's birthday she opened the gift with a big smile.,She spent Many nights using the telescope to study the sky.,Betty eventually became a well known astronomer.
f1767ef4-f9b2-44e7-a408-a5dd78f54f41,Heart,I tried to ignore the feeling.,My chest was tight.,I went to the doctor when it wouldn't go away.,I was terrified my heart was diseased.,He told me instead that I had asthma.
6dd23b40-53b6-41db-87a5-2f60392d0d4e,The Heart Attac,Tom was out jogging.,He noticed sever chest and arm pain.,Tom wasn't sure what was going on.,He immediately called 911.,The medics told him he had a mild heart attack.
48ef4508-edef-4573-ab43-50707d7440ad,First Date,John really liked Mary.,John asked her to go to dinner with him.,Mary accepted the invitation.,"They really clicked, laughing and talking all through dinner.","At Mary's door, John successfully went in for a kiss."
74b6c794-e9a9-478a-8396-2077710a1709,Sister,My son's sister was born prematurely.,She had a heart defect.,It was corrected shortly after birth by surgery.,He was very worried about her.,"Ever since, he has been extremely protective over her."
e7beb20a-a8e8-43b1-9caa-65842fd39624,Predator,Alyssa was an innocent 11 year old.,Her mom had a boyfriend that visited often.,Alyssa liked this man.,One day he tried to kiss her.,Alyssa was scared and told her mom.
47bf0151-db0d-4f63-8b98-be238f1b38d5,Too Difficult,John loved gazing at stars.,He switched his major to astrophysics because of his stargazing love.,John's first class involved a huge amount of difficult math.,"John knew he couldn't weather such a class, feeling disappointed.","Now, John is a business major who stargazes on his own time!"
261eac2c-20f0-4e1e-bc31-050ac1d16dc0,The Beard,Zach hadn't shaved in weeks.,"He had a big, bushy beard.",His wife told him she hated it.,He refused to shave.,Zach's beard was a problem in their relationship.
9e957331-c6a6-4515-aeca-4b4eaa6b5d47,Perry,Perry knew he would have to leave to go back to college soon.,He didn't want to leave because he fell in love with a girl.,"Perry asked the girl if he stayed, would she marry him.",She told him no and that it was just a summer fling.,"Perry was crushed, yet he went back to college with a laser focus."
7a589e3c-27a1-4f91-9502-33fe0f12d889,Registry Wit,My niece works for the DMV.,One day a customer came in to register his car.,He cracked a joke that my niece must love taking people's $.,"She responded he must love driving through the tolls, as he owes $100.",He left without getting his registration.
8b67537c-ab35-4bfe-a6e7-caac2a9e7ea4,New Girlfriend,Tom had just ended a long relationship.,His friend got a new girlfriend shortly after.,It was the same girl Tom had just broken up with.,Tom's friend tried to talk to him about it.,Tom cut them both out.
a595b4b9-c436-44d5-946b-d7933ea9a047,Bubbles,We found some bubbles that were edible.,"Confused, I bought a bottle.",We took it into the back yard.,"We blew the bubbles, and the dog snapped at them.",She seemed to love the grape flavored bubbles.
510619db-e6c5-4579-9132-dca716411caf,Spaghetti Sauce,I used to cook with spaghetti sauce from a jar.,I began learning that preservatives are harmful to us.,I started making spaghetti sauce from scratch.,I put in lots of vegetables.,People ask for it for special occasions because they love it!
d3cd462e-c3c5-40b2-907a-68225b6390d8,Texting Confusion,Liz was texting with Bill.,She wasn't good at expressing herself through text.,She tried being sarcastic.,Bill didn't get it.,Liz lost another chance at love because of it.
4d1662a5-b249-4c55-9aff-6069af5a31c5,Turtle,I found a turtle in the backyard.,We named him after a backyardigan.,We now allow him to live back there.,We bring him food every day.,The kids love visiting our turtle in the yard.
8dc1baad-0f2e-4be4-b109-fe098c779cd2,Meeting Lucy,Ricky was one day at a park riding on his bike.,He didn't see a girl in front of him though and they crashed.,It wasn't a bad crash and they laughed it off.,"The girl's name was Lucy, and they had lunch to make up for it.",The pair went into a relationship together soon after.
08377f71-7cb8-4ac4-983a-25af9a70c0cc,Deodorant,Tom was dating a nice lady.,"Soon, they were in a relationship together for months.",His girlfriend informed him that he regularly smelled bad.,Tom never wore deodorant before this.,Tom began wearing deodorant to the delight of his girlfriend.
e4ed43e0-de11-447f-adc3-5956c3cbd5f4,History,Deb was not always a good mom.,She wasn't in her child's life for many years.,"Once they reunited, Deb wanted to make it right.",She apologized and worked hard to build their relationship.,It worked and they were close.
c0de6bd3-272e-4993-afe1-a5a1ae56dd00,Barney,Mike loved his old sheepdog Barney.,Mike was a baker and made Barney a chocolate cake once a week.,"Though this made Barney really happy, it also made him very fat.",Barney's vet had told Mike that he needed to help Barney lose weight.,But Mike didn't listen and Barney passed away from a heart attack.
bfb04199-08d4-44bf-9615-bab8082e99dd,That dance,Susy was asked to the dance by Fred.,She was very excited.,But when she got there she saw he had flowers.,Suzy felt very thrilled.,She then decided to kiss him to thank him.
cc6a2dc3-0639-4f3d-a1c1-979afcbca068,Car,I needed a new car.,My current car had been totaled.,I went shopping at many places.,I found a cute little thunderbird.,"I fell in love, and bought it immediately."
eaf1635a-4acc-4b0c-ab2a-7fbebc13cdb7,New Family,Justin met a woman he adored.,They fell in love quickly.,Justin proposed and she said yes.,He soon had to meet her family.,They ended up liking him and they all got along.
eec2ae9b-400e-46d6-9821-1139f83d72f5,Very Picky,Helen's one year old son named Gene is a very picky eater.,Gene used to love eating all the time but now he hardly eats.,Helen has tried so many different ways to get him to eat more.,Finally after many attempts she got Gene to eat some dried fruit.,Gene loved the fruit so much he started to eat other things too.
eda23793-1c00-494e-92a8-b6e0f9085550,Language,Chris was fascinated by foreign cultures.,He wanted to learn a new language.,He learned about many different languages.,He decided to pick a language based on his love for the country.,He decided to learn Japanese.
3d05f7db-56b3-458a-b0f1-0dd412f736fe,Boring Movie,Tim hated romance movies.,His girlfriend really liked them.,Tim was forced to watch one with her.,He kept complaining and whining throughout.,Eventually his girlfriend stopped the movie and kicked him out.
66d6e3a5-5e08-4b7c-9180-0011d8f8f5bc,Frustrating Sports,My favorite sport is basketball and I love the Bulls.,I watch every game and I was hoping that they would be good.,Just last week the Bulls traded their best player to another team.,What's worse is that they didn't get anyone good in return.,I'll probably stop watching basketball all together now.
d8227da6-d36a-4961-b715-094b41c41377,Host brother,"In college, I studied abroad in France.",My 16-year-old host brother was very nice.,I invited him to a party with me to meet some cool older kids.,He misunderstood why I invited him.,He tried to kiss me on the bus ride home.
f76c1416-23f1-4139-9b26-5899d8b12157,Surfing Lessons,Natalie was on vacation in Hawaii by herself.,She worked very had as a law firm consultant and needed a break.,Natalie decided to take surfing lessons on one of her days there.,The surf instructor was very attractive and Natalie fell in love.,Unfortunately she had to return home and the two never talked again.
38255188-37b2-474d-b015-b162adc80e7c,Losing Weight,Jane was severely overweight.,Her doctor told her she needed to lose some.,She was starting to have severe medical problems.,Unfortunately Jane had no self control.,She kept gaining weight and died of a heart attack.
10ba14a0-3c7d-49af-8d82-c6181a3b4912,Haunted House,Ken bought a new farm house.,The house was in the middle of the woods.,He fell in love with the house.,Ken started to hear noises.,He then saw a ghost one night.
97d40b86-a9b9-447b-ac07-c4f29a2b2ff9,Rescue,We decided to go to the local rescue center.,We found many dogs there.,The kids wanted to adopt them all.,"Of course, we could only choose one.",We walked away with a sweet mixed mutt to love forever.
699e72be-7435-4284-908a-bb3c61b6f283,Fear of Dogs,Monica had a fear of dogs.,It was so bad that it affected the relationship with her boyfriend.,She could not go to her boyfriend's house since he had a chihuahua.,One day her boyfriend brought his dog to Monica's house.,Monica screamed and broke up with him.
a469c597-1ac2-4256-be63-582f5496da41,Table Mountain,"Once I was visiting Cape Town, South Africa.","While there we decided to climb their highest peak, Table Mountain.",I was unprepared and didn't bring enough water.,"At some point, I saw water dripping from a part of the mountain.",I stuck my head under it and shipped to my heart's content.
fc3850cc-7502-42f8-97dd-82659bebe78e,Dubby,I developed a huge crush on Dubby.,He was a rocker with long blonde hair and a motorcycle jacket.,I thought I was in love with him.,"He was interested in me, but I was too scared.",Now my husband is almost exactly like him.
981657f6-ef0f-47af-bec1-b4304b21f94f,Love turns us into fools,Dan's narcissist girlfriend only cared about what he had to offer her.,"She wasn't in love with him like she said, but wasn't unfaithful.","She could be mean, though, and would tear him down at times.",Dan's friends tried to tell him that she as taking advantage of him.,"He said he knew, and he loved her and didn't want her to leave."
ac152521-044a-46b4-9e14-91ff9c77eb1f,Marriage,John wanted to start a family.,He thought highly of family values.,He met a great girl.,They fell in love.,They got married.
aaaa8c5d-8b0f-42be-9bbf-5d7f1964adb1,Laney's New Home,Laney was interested in purchasing a home.,She called her bank and was approved for a loan.,She also found a realtor to work with her through the process.,Together they found a gorgeous home on the beach.,She fell in love with it and purchased the home.
3f7b93c9-6e8e-4c7e-9f97-5eb882d5bb99,Old Age Realisation,"Every day, the school children would play in the park.",Ruth lived opposite this park.,"For years, she couldn't stand the noise they made after school.","After her husband passed away, she learned to love the noise.",She realised that she disliked the noise only because her husband did.
7c0ee9be-8341-428a-9b15-5347cf2f9145,The Wedding Speech,Tyler was getting married and expected to give a speech.,He had been struggling to write it all the way up to the big day.,"Now, it was time for the speech and he had nothing prepared.",Instead he decided to speak from the heart.,"Luckily, everyone loved his speech and it all went great."
bc00491b-9e26-4cbe-9354-7f0c09227a11,Unexpected Outcomes,Gary loved gorillas so he planned a trip to the zoo.,He invited his friends to go along and they wound up declining.,While at the zoo Gary saw the gorillas but quickly got bored.,He wandered into the reptile house and was amazed at the creatures.,Gary wound up walking away with a newfound love of reptiles.
af59380f-fbdb-4b6f-b098-8bd30b0eb9e7,Rawr,My son thought he was a dinosaur.,He ran around the house roaring.,He said it meant I love you in dinosaur.,We laughed at his antics.,It was a memory I will never forget.
32e9e07e-335c-4a1d-852b-eed484d28628,Breaking up by text,Allie was in a relationship for a year.,She had loved her boyfriend very much.,But one day she got a text message from him.,It said he wanted to break up.,Allie could not believe it and she started to cry.
e5322a4c-eebf-42ec-bd7c-14eeffd42010,3 girlfriends,Justin is a very charismatic man who loves women.,He's not the monogamous type so he likes to date a lot of women.,The women love him so much that they accept his terms.,So for the past 6 years he has dated a lot of women with no problem.,To current date Justin has had 3 girlfriends for 6 years straight.
91729877-4ce8-4e4b-a49b-771201cfaeeb,Not first place,I danced my heart out!,I heard the judges call my name.,I happily accepted the first place medal.,My teacher told me I had misheard them.,I had only received third place after all.
744844d4-85b6-46c1-baa3-c8b71eee12ff,Ugly Tie,Tom got a christmas gift from his grandmother.,It was an ugly tie.,He tried to hide how much he hated it.,Unfortunately his face gave him away.,Tom's grandmother was heart broken.
a2b7a2cf-a81d-440b-bbf4-74d6dede4a5a,Minecraft,My son fell in love with minecraft.,He asked to put it on his ipad.,We downloaded it that day.,He played it all weekend.,He learned a lot from the game.
aa16a7bc-6064-4b23-ab7d-c76a22477a01,Blueberry Muffins,I love blueberry muffins.,Yesterday we had muffins for breakfast.,My muffin has almost no blueberries.,I took a photo and snapchatted it.,I also sent a photo to the store but got no response.
3ee5204f-68f3-41d3-922e-ea0cbb9dc463,Molly Had a Cat,Molly went to the mall one day after school.,"While she was there, she saw a cat in the parking lot.",The cat was a colorful Calico cat.,Molly picked up the cat and he purred as he snuggled against her.,Molly fell in love with the cat and took him home.
b9b93251-89f9-49fe-afc1-599de08f82c8,Race Day,Tim walked to the starting line of the race.,His heart was pounding and the gun went off.,"After a mile, he began to fall back.",His coach encouraged him from the sidelines.,"Ultimately, Tim won the race."
300040e7-ace1-4981-824b-a131a203b95a,New Book Series,Tom wanted something new to read.,His friend suggested a sci fi novel.,Tom was unsure about it at first.,He fell in love with it almost immediately.,Tom was excited to know there were several more books in the series.
fab4ff50-d819-4760-8fdd-5af3795164ef,Love,You never know real love until you have a child.,My kids mean the world to me.,I told them this a few weeks ago.,They smiled happily at me.,"The next day, they brought me breakfast in bed."
330aebe4-f935-422f-83d2-4d3f68a97695,Cow,The cow was very small.,He walked up to my four year old frame.,He stared up at me happily.,I reached out to pet him.,I fell in love with him instantly.
5327bfda-4d50-4892-8815-73cd480dc1eb,Heart Attack,"My wife and I were at home, resting.","My cellphone rang, and it was my wife's niece.","I expected some silly gossip,",She told me her brother had a heart attack at 41.,We were shocked and rushed to the hospital.
3a0bcd58-e37b-423c-99ad-2c2ad09ed12d,Pound Puppy,Frank finally talked his parents into letting him get a puppy.,His parents told him the best thing to do is to rescue one.,They took him to their local pound to look at the puppies.,He fell in love with a little puppy that looked sad to be in a cage.,They took the puppy home and Frank and the puppy became best friends.
088c0a64-61bc-46d3-aa50-288df3b22a65,Spoiling niece.,Heather had a niece by marriage.,It is her husband's sister's kid.,She is only four years old.,The niece plays on Heather's heart strings all the time.,Heather gives her niece anything she asks for because of it.
8be6e0b4-8403-4b8d-8433-7302e5234bbc,Nose,The tiny black nose was very shiny.,The hard plastic was placed over the small downturned mouth.,The seamstress looked at the little girl and smiled.,She told her it was a sad puppy who needed love.,The little girl smiled back and said she would give it love.
d06e04f3-bbee-4423-b9b0-71c5c0694905,My Son Made A Ramp,My son Josh wanted to go the skate park all the time.,He love to skate so he decided to make something.,He wanted to make a skateboard ramp at home.,He got all the wood and tools he would need.,He worked very hard and made his ramp all by himself.
a4f38fc9-8ba5-428d-9d2a-a3004bb1abae,Heart Rock,"On one of our visits to the building, I started looking at the rocks.",I found one in the shape of a heart.,"It even sparkled, which was fascinating.","My parents said it was created by man, but somehow ended up there.",I kept it on my dresser until I was grown.
056b59c1-6f68-457c-ac4a-6dec8bcd4800,The first kiss,Fred and Lucy had been going on a few dates.,They liked each other a lot.,Finally they sat in the park together.,Fred leaned into kiss Lucy.,The two of them ended up bumping noses and laughed.
ebfd7e67-100d-41b2-9a00-9bf048f0a43f,Song,Tammy was writing a new song.,It was about her relationship.,She needed more inspiration.,She took a walk.,She finished the song.
e72128a2-06fe-4414-8580-5a027cfa982d,Silver Fox,"After years of coloring, I was ready to embrace my grey hair.","After a few weeks, I had a noticeable grey stripe growing out.","My stylist cut my hair super short, and I kept the part messy.",We gradually kept cutting until only the grey hair was left.,"Once I'd grown it longer, I loved my new silvery look!"
b69b8152-d99c-448b-8c79-351cc46effed,Julie and Pat,Julie and Pat were best friends in school.,After school they moved to different places to go to college.,They completely forgot each other with the passage of time.,"After several years, they met each other by chance in Detroit.",They instantly fell in love with each other and lived happily forever.
7a649539-b09d-4b7b-b05d-cb25ec709127,Matt,My best friend had an alcohol problem.,"He had been sober for a few weeks, but had some beer at a party.",He told me he had gotten drunk to work up the courage to do something.,"He tried to kiss me, but I said no in a hurtful way.","Two years later, he committed suicide."
c2926ff8-15b9-4260-93a1-5b308dccc7cf,Heartbeat,Rachelle was born with a heart defect.,"Until she was 35, she never even knew she had it.","One day, she went into cardiac arrest at home.","Luckily, her roommate quickly called paramedics to assist Rachelle.","After tests, her doctor found the problem and gave her a pacemaker."
130c17d2-470b-4c43-a154-5f8aa5638c43,Heartbreak,"When Bill found out Sally was pregnant, he asked her to marry him.",She said yes even though she didn't truly love him.,Sally was never that faithful.,"One day, Bill caught her in the act.",He walked out on her for ever.
2c596076-86da-4e7a-84fe-9149dada1000,Caught Cheating,Tom was in a long term relationship.,He became bored and started cheating.,Eventually his girlfriend found out.,She decided to break up with him.,Tom was actually relieved.
970c6f3b-c1ef-4ffc-adf4-20e5228a9f43,Eyes,Tara wanted to be in a relationship.,She liked men with blue eyes.,She met a great guy.,He had blue eyes.,They entered a relationship together.
3a44f82c-2233-45a4-aa8c-8aa0d92d6a2a,Stepmom at 18 years old,Rayana started dating Jake when she 17.,They were so in love and married when she turned 18.,"Shortly after they were married, they discovered Jake had a newborn.",Jake's ex-girlfriend kept her pregnancy a secret the whole time.,Now Rayana is a step mom at just 18 years old.
225ec08d-562e-4f78-8677-3ed6e94387bc,You can't plan on people waiting on you forever.,Izzy felt that she needed to focus solely on school.,She broke up with her devoted and loving boyfriend.,"He was heart broken, but she wanted to accomplish something.","When she graduated, she realized she missed him and looked him up.","He had moved on, and she realized degrees don't love you back."
d267f751-f4eb-49ac-9b57-c85e9805e279,New Mom,Ken lived with his dad.,His first mom had disappeared years ago.,Ken's dad fell in love again.,He wanted to get married to the new woman.,Ken hated the idea of a new mom but went along with it.
62166ec2-e79e-4af3-816a-ef94e0b595bd,Floss,Tom was depressed.,He did not take proper care of his hygiene.,"He decided, enough was enough.",He promised himself to floss every night before sleeping.,Tom solved his oral hygiene problem by acting on the commitment.
05d3c38d-bd6f-4ed4-b374-b67aed212819,Bonding Time,Kevin was trying to bond with his father in law.,He invited him to go skeet shooting on the weekend.,His father in law agreed and the two met on Sunday.,Both men had a great time shooting skeet.,Kevin developed a closer relationship with his father in law.
1160cad0-a825-404a-8a10-76a1557d2cc5,The Divorce,Tim and Kate had been married for decades.,All their kids were grown ups.,They realized the love had left their marriage long ago.,They both decided it would be best to divorce.,Tim and Kate stayed on amicable terms.
a2bf89ae-ddb5-4849-b4ee-e32d546e1f9d,New Laptop,I wanted to get a new laptop.,I looked at the prices and specs of my choices online.,"With my husband, I chose a new laptop.",It was pink and fast.,I fell in love the second it arrived.
2440abbc-d77e-4e39-8f48-20acc570f8b3,Kiera,Kiera was a beautiful wolf dog.,She was very majestic and sweet.,"The day I met her, I fell in love with her.",We bonded very quickly.,Now I could never imagine my life without her.
